field_index,label_value,predictions,confidence
68484,7,7,[40 47]
68485,7,7,76
68486,7,7,76
68487,7,7,52
68488,7,7,54
68489,7,7,86
68490,7,7,59
68491,7,7,83
68492,7,7,63
68493,7,7,52
68494,7,7,80
68495,7,7,59
68496,7,7,86
68497,7,7,[84 85]
68498,7,7,81
68499,7,7,49
68500,7,7,88
68501,7,7,54
68502,7,6,[60 67 70]
68503,7,7,[49 58]
68504,7,7,[81 83 84]
68505,7,7,94
68506,7,7,[48 57]
68507,7,7,88
68508,7,7,90
68509,7,7,84
68510,7,7,88
68511,7,7,67
68512,7,7,49
68513,7,7,68
68514,7,7,67
68515,7,7,74
68516,7,7,75
68517,7,7,66
68519,7,7,29
68520,7,7,86
68521,7,8,[46 59 65]
68522,7,7,[77 78 83 86]
68523,7,7,79
68524,7,7,51
68525,7,7,81
68526,7,7,[25 28 29 47 52 56 57 59 63]
68527,7,7,91
68528,7,7,64
68529,7,7,36
68530,7,7,86
68531,7,7,61
68532,7,7,[59 69]
68533,7,8,50
68534,7,7,68
68536,7,7,50
68537,7,7,64
68538,7,7,[64 66]
68539,7,6,[31 37 41 44 50 54]
68540,7,7,[69 71]
68541,7,7,65
68542,7,7,81
68543,7,7,59
68544,7,7,57
68545,7,7,76
68546,7,7,[58 70 71]
68547,7,7,34
68548,7,7,62
68549,7,7,92
68550,7,7,40
68551,7,7,74
68552,7,7,84
68553,7,7,68
68554,7,7,84
68555,7,7,[70 73 79]
68556,7,7,[42 60 61 65]
68557,7,7,62
68558,7,7,77
68559,7,8,[20 49 50]
68560,7,7,36
68561,7,7,72
68562,7,7,73
68563,7,[5 6],[25 27]
68564,7,7,[45 49]
68565,7,[7 8],[47 53]
68566,7,7,[39 49]
68567,7,19,29
68568,7,7,55
68569,7,7,88
68570,7,7,61
68571,7,7,[84 89 90]
68572,7,8,57
68573,7,7,[83 87 88]
68574,7,7,[74 85]
68575,7,7,73
68576,7,7,[40 56 61 73]
68577,7,7,60
68578,7,7,90
68579,7,7,[32 49 85]
68580,7,7,71
68581,7,7,87
68582,7,7,72
68583,7,7,89
68584,7,7,[62 66 72 76]
68585,7,7,89
68586,7,7,67
68587,7,7,87
68588,7,7,54
68589,7,7,79
68590,7,7,[40 64 66]
68591,7,7,92
68592,7,7,86
68593,7,7,49
68594,7,7,81
68595,7,7,74
68596,7,7,82
68597,7,7,[82 85]
68598,7,7,76
68599,7,7,[26 66 75 79 80]
68600,7,7,84
68601,7,7,86
68602,7,7,[84 91]
68603,7,7,80
68604,7,7,66
68605,7,7,84
68606,7,7,[73 75 81]
68607,7,7,79
68608,7,7,85
68609,7,7,80
68610,7,7,[80 82]
68611,7,8,[41 46]
68612,7,7,77
68613,7,7,78
68614,7,7,86
68615,7,8,53
68616,7,7,95
68617,7,7,44
68618,7,19,[32 66 69 76 79 81 82 86 87]
68619,7,7,[67 70 74]
68620,7,7,80
68621,7,7,42
68622,7,7,77
68623,7,7,91
68624,7,7,52
68625,7,7,49
68626,7,7,[28 68 72 78]
68627,7,7,94
68628,7,7,82
68629,7,7,[21 25 30 31 35 37 38]
68630,7,7,87
68631,7,7,90
68632,7,7,[37 44 58 61 62 65 66 71 72 73 74 82 84 88]
68633,7,7,70
68634,7,7,[85 88]
68635,7,7,[46 56]
68636,7,7,88
68637,7,7,73
68638,7,5,[53 70]
68639,7,7,76
68640,7,7,81
68641,7,7,70
68642,7,7,[30 34 36 38 57 58 63 64 65 68 76]
68643,7,7,[54 57 86]
68644,7,7,81
68645,7,7,83
68646,7,7,[25 40 49 59 65 66 69 71 72 73 76 78]
68647,7,7,90
68648,7,7,92
68649,7,7,57
68650,7,7,87
68651,7,7,92
68652,7,7,73
68653,7,7,[74 81]
68654,7,7,94
68655,7,7,81
68656,7,18,[72 93]
68657,7,7,88
68658,7,7,76
68659,7,7,83
68660,7,7,87
68661,7,7,[83 84 85]
68662,7,7,94
68663,7,7,76
68664,7,7,[81 84 86]
68665,7,7,81
68666,7,7,91
68667,7,7,85
68668,7,7,84
68669,7,7,52
68670,7,7,[84 91]
68671,7,7,81
68672,7,7,91
68673,7,7,84
68674,7,7,92
68675,7,7,48
68676,7,7,71
68677,7,7,[50 62]
68678,7,7,87
68679,7,7,75
68680,7,8,[36 37 59]
68681,7,7,[38 39 47]
68682,7,7,80
68683,7,7,78
68684,7,7,72
68685,7,7,91
68686,7,7,83
68687,7,22,[29 34 42 43 58]
68688,7,7,[87 90 91]
68689,7,7,83
68690,7,7,62
68691,7,7,92
68692,7,7,[69 77]
68693,7,7,75
68694,7,7,80
68695,7,7,79
68696,7,7,[91 93]
68697,7,7,[50 54]
68698,7,7,91
68699,7,7,65
68700,7,7,92
68701,7,7,[80 85]
68702,7,7,94
68703,7,7,90
68704,7,7,[23 39 48 49 55 56 69 72]
68705,7,7,[63 64]
68706,7,7,92
68707,7,7,80
68708,7,7,62
68709,7,7,92
68710,7,7,91
68711,7,7,[50 57]
68712,7,7,58
68713,7,7,73
68714,7,7,85
68715,7,7,57
68716,7,5,53
68717,7,7,90
68718,7,7,75
68719,7,7,[52 60 65 74 81]
68720,7,7,70
68721,7,7,68
68722,7,7,[79 80]
68723,7,7,73
68724,7,7,53
68725,7,7,[74 75 76 82]
68726,7,7,[45 55 70]
68727,7,7,90
68728,7,7,80
68729,7,7,89
68730,7,7,[79 86 87 88]
68731,7,7,73
68732,7,7,77
68733,7,7,81
68734,7,7,86
68735,7,7,[85 88 90]
68736,7,7,85
68737,7,7,67
68738,7,7,88
68739,7,7,77
68740,7,7,[89 91 93]
68741,7,7,94
68742,7,7,80
68743,7,7,[56 68 70 71]
68744,7,7,80
68745,7,7,70
68746,7,7,[82 85]
68747,7,7,[65 69 70]
68748,7,7,[83 84]
68749,7,7,86
68750,7,7,86
68751,7,7,92
68752,7,7,[61 72 76 80]
68753,7,7,57
68754,7,7,87
68755,7,7,94
68756,7,7,71
68757,7,7,54
68758,7,7,82
68759,7,7,83
68760,7,7,[34 50 68]
68761,7,7,93
68762,7,7,82
68763,7,7,72
68764,7,7,65
68765,7,7,78
68766,7,7,80
68767,7,7,89
68768,7,7,64
68769,7,7,65
68770,7,7,90
68771,7,7,26
68772,7,7,65
68773,7,7,67
68774,7,7,52
68775,7,7,83
68776,7,7,91
68777,7,7,[65 67 69 76]
68778,7,7,78
68779,7,7,90
68780,7,7,[74 81 85 89]
68781,7,7,93
68782,7,7,[85 87 89]
68783,7,7,[78 86]
68784,7,7,91
68785,7,7,91
68786,7,7,58
68787,7,7,54
68788,7,7,66
68789,7,7,89
68790,7,7,[69 78 85]
68791,7,7,47
68792,7,7,[39 53]
68793,7,7,63
68794,7,7,[73 74]
68795,7,7,67
68796,7,7,[24 26 37 47 67]
68797,7,7,[77 80 82]
68798,7,7,[55 82 89]
68799,7,7,73
68800,7,7,60
68801,7,7,[23 29 47 49 53 54 56 57 65 66 68 73]
68802,7,7,35
68803,7,7,84
68804,7,7,89
68805,7,7,[90 91]
68806,7,7,[68 72]
68807,7,7,[63 65 66]
68808,7,7,[89 90]
68809,7,7,[45 53 56 76 80]
68810,7,7,88
68811,7,7,87
68812,7,7,[66 70 71]
68813,7,7,84
68814,7,7,71
68815,7,7,94
68816,7,7,57
68817,7,7,84
68818,7,7,78
68819,7,7,59
68820,7,7,86
68821,7,7,[75 76]
68822,7,7,66
68823,7,7,[66 75]
68824,7,7,65
68825,7,7,[66 70 71 75]
68826,7,7,69
68827,7,7,92
68828,7,7,92
68829,7,7,66
68830,7,7,61
68831,7,7,[73 74 75]
68832,7,7,86
68833,7,7,65
68834,7,7,89
68835,7,7,75
68836,7,7,45
68837,7,7,84
68838,7,7,[68 73 83 84]
68839,7,7,72
68840,7,7,88
68841,7,7,78
68842,7,7,90
68843,7,7,67
68844,7,7,[88 89]
68845,7,7,74
68846,7,7,54
68847,7,7,91
68848,7,7,50
68849,7,7,65
68850,7,7,75
68851,7,7,64
68852,7,7,74
68853,7,7,53
68854,7,7,[71 72 77 78 80 84 85 87]
68855,7,7,94
68856,7,7,70
68857,7,7,[80 81]
68858,7,7,[77 79 80 81]
68859,7,7,[67 79 87 88 90]
68860,7,7,92
68861,7,7,[37 70 77 81 82]
68862,7,7,42
68863,7,7,93
68864,7,7,77
68865,7,7,[62 63 64 70 71]
68866,7,7,91
68867,7,7,[85 86]
68868,7,7,[76 78 80]
68869,7,8,51
68870,7,7,[88 91 92]
68871,7,7,70
68872,7,7,[62 68 69 72]
68873,7,7,[86 87]
68874,7,7,66
68875,7,7,74
68876,7,7,67
68877,7,7,85
68878,7,7,93
68879,7,7,[77 79]
68880,7,7,87
68881,7,7,69
68882,7,7,[71 75]
68883,7,7,89
68884,7,7,[67 74]
68885,7,7,82
68886,7,7,87
68887,7,7,[68 71]
68888,7,7,[67 80]
68889,7,7,86
68890,7,7,[85 87]
68891,7,7,61
68892,7,7,[23 27 29 34 37 50 54 59 67]
68893,7,7,73
68894,7,7,[87 88]
68895,7,7,75
68896,7,7,38
68897,7,7,78
68898,7,[ 7 21],[36 42 44 45 46 68]
68899,7,7,86
68900,7,7,[49 57]
68901,7,7,89
68902,7,7,89
68903,7,7,64
68904,7,19,21
68905,7,7,72
68906,7,7,86
68907,7,7,69
68908,7,7,87
68909,7,7,[88 89]
68910,7,7,[60 65 69]
68911,7,7,[36 39 40 61 69]
68912,7,7,67
68913,7,7,85
68914,7,7,[80 84]
68915,7,7,79
68916,7,7,75
68917,7,7,91
68918,7,7,87
68919,7,7,[51 55 58 66 67]
68920,7,7,[66 77 78 83]
68921,7,7,[34 46 53 55 57 65 67]
68922,7,7,[93 94]
68923,7,7,62
68924,7,7,80
68925,7,7,55
68926,7,7,[25 54]
68927,7,7,[46 54]
68928,7,7,89
68929,7,7,80
68930,7,7,86
68931,7,7,[77 79]
68932,7,7,79
68933,7,7,93
68934,7,5,[46 51 52 60]
68935,7,7,91
68936,7,7,[75 85]
68937,7,7,[76 77]
68938,7,7,40
68939,7,7,88
68940,7,7,92
68941,7,7,83
68942,7,7,70
68943,7,7,62
68944,7,7,70
68945,7,7,[79 88 91]
68946,7,7,87
68947,7,7,46
68948,7,7,87
68949,7,7,[75 77 87]
68950,7,7,84
68951,7,7,73
68952,7,7,89
68953,7,7,[45 51 63 66 67]
68954,7,7,58
68955,7,7,85
68956,7,7,[65 70]
68957,7,7,89
68958,7,7,[70 71 72]
68959,7,7,89
68960,7,7,82
68961,7,7,69
68962,7,7,69
68963,7,7,49
68964,7,7,71
68965,7,7,[30 31 49 52 60 61 62 64 65 69 73 77 81 84]
68966,7,7,87
68967,7,7,76
68968,7,7,[88 89]
68969,7,7,[67 85]
68970,7,7,[86 88]
68971,7,7,87
68972,7,7,81
68973,7,7,[86 87]
68974,7,7,[27 31 39 41 43 46 48 62 69 73 76 78]
68975,7,7,94
68976,7,7,[90 91]
68977,7,7,[69 72]
68978,7,7,90
68979,7,7,86
68980,7,7,72
68981,7,7,86
68982,7,7,71
68983,7,7,78
68984,7,7,65
68985,7,7,79
68986,7,7,[89 91]
68987,7,7,85
68988,7,7,75
68989,7,7,[39 45 47 52 56 61]
68990,7,7,[69 72]
68991,7,7,78
68992,7,7,[83 84]
68993,7,7,71
68994,7,7,94
68995,7,7,[66 84 87]
68996,7,7,88
68997,7,7,[42 50]
68998,7,7,89
68999,7,7,90
69000,7,7,85
69001,7,7,93
69002,7,7,62
69003,7,7,63
69004,7,7,[66 69]
69005,7,7,[60 65 70]
69006,7,7,[76 81]
69007,7,7,58
69008,7,7,83
69009,7,7,58
69010,7,7,62
69011,7,7,87
69012,7,7,85
69013,7,7,62
69014,7,7,90
69015,7,7,93
69016,7,7,[57 59]
69017,7,7,72
69018,7,7,77
69019,7,7,36
69020,7,7,83
69021,7,7,88
69022,7,7,74
69023,7,7,91
69024,7,7,82
69025,7,7,93
69026,7,7,74
69027,7,7,[85 86]
69028,7,7,[76 88]
69029,7,7,[52 56 79 88 89 90]
69030,7,7,[89 91]
69031,7,7,[79 80 84]
69032,7,7,82
69033,7,7,87
69034,7,7,87
69035,7,7,62
69036,7,7,77
69037,7,7,29
69038,7,[7 8],[36 42]
69039,7,7,[91 92]
69040,7,7,83
69041,7,7,83
69042,7,7,[76 80 81 82]
69043,7,7,85
69044,7,7,[69 80]
69045,7,7,63
69046,7,7,[42 50 56]
69047,7,7,[76 80]
69048,7,7,[70 75]
69049,7,7,[83 88 89 91]
69050,7,5,[47 49]
69051,7,7,80
69052,7,7,75
69053,7,7,[85 92]
69054,7,7,[66 73]
69055,7,7,[65 67]
69056,7,7,62
69057,7,7,93
69058,7,7,76
69059,7,7,78
69060,7,7,88
69061,7,7,91
69062,7,7,[92 93]
69063,7,7,83
69064,7,7,73
69065,7,7,88
69066,7,7,81
69067,7,7,[76 89]
69068,7,7,67
69069,7,7,87
69070,7,7,69
69071,7,7,[87 88 89]
69072,7,7,[56 83 85 87 88]
69073,7,7,86
69074,7,7,[87 89 90]
69075,7,7,73
69076,7,7,85
69077,7,7,75
69078,7,7,89
69079,7,7,[59 64]
69080,7,8,48
69081,7,7,74
69082,7,7,70
69083,7,7,90
69084,7,7,81
69085,7,7,72
69086,7,7,82
69087,7,7,[93 94]
69088,7,7,84
69089,7,7,52
69090,7,7,72
69091,7,7,[70 80]
69092,7,7,78
69093,7,7,[80 83 87]
69094,7,7,70
69095,7,7,[36 37 39 56]
69096,7,7,[89 90]
69097,7,7,[84 87]
69098,7,7,67
69099,7,7,79
69100,7,7,75
69101,7,7,90
69102,7,7,75
69103,7,7,[64 69]
69104,7,7,91
69105,7,7,88
69106,7,7,69
69107,7,7,92
69108,7,7,87
69109,7,7,89
69110,7,7,89
69111,7,7,87
69112,7,7,[71 75]
69113,7,7,82
69114,7,7,79
69115,7,7,[66 72]
69116,7,7,[76 79 80 82]
69117,7,7,90
69118,7,7,[52 85]
69119,7,7,91
69120,7,7,81
69121,7,7,85
69122,7,7,68
69123,7,7,[29 35 44]
69124,7,7,[33 34]
69125,7,7,88
69126,7,7,[88 90]
69127,7,7,93
69128,7,7,87
69129,7,7,78
69130,7,7,48
69131,7,7,84
69132,7,7,93
69133,7,7,[76 80]
69134,7,7,93
69135,7,7,65
69136,7,7,68
69137,7,7,[80 82 83]
69138,7,7,[64 66 76 77]
69139,7,7,83
69140,7,7,73
69141,7,7,[75 81]
69142,7,7,80
69143,7,7,45
69144,7,7,[71 73 74 77]
69145,7,7,79
69146,7,7,87
69147,7,7,68
69148,7,7,[26 38 42 43 53 68]
69149,7,7,[83 88]
69150,7,7,90
69151,7,7,[37 47 52 59 65 73 79]
69152,7,7,91
69153,7,7,[53 59]
69154,7,7,[86 88]
69155,7,7,80
69156,7,7,87
69157,7,7,88
69158,7,7,77
69159,7,7,92
69160,7,7,74
69161,7,7,79
69162,7,7,59
69163,7,7,45
69164,7,7,90
69165,7,7,46
69166,7,7,84
69167,7,7,79
69168,7,7,65
69169,7,7,[86 87]
69170,7,7,91
69171,7,7,81
69172,7,7,71
69173,7,7,57
69174,7,7,[67 71 72 73 78 84]
69175,7,7,87
69176,7,7,86
69177,7,7,81
69178,7,7,87
69179,7,7,66
69180,7,7,83
69181,7,7,76
69182,7,7,84
69183,7,7,53
69184,7,7,88
69185,7,7,78
69186,7,7,[88 93]
69187,7,7,84
69188,7,7,94
69189,7,7,72
69190,7,7,84
69191,7,7,94
69192,7,7,91
69193,7,7,[81 86]
69194,7,7,68
69195,7,7,68
69196,7,7,74
69197,7,7,56
69198,7,7,90
69199,7,7,77
69200,7,7,83
69201,7,7,86
69202,7,7,73
69203,7,7,75
69204,7,7,[39 45 55 74]
69205,7,7,55
69206,7,7,[42 48 55 57]
69207,7,7,73
69208,7,7,[37 63 67 69]
69209,7,7,[75 77 78]
69210,7,7,[66 69]
69211,7,7,46
69212,7,7,[48 60]
69213,7,7,88
69214,7,7,[52 68 72]
69215,7,7,66
69216,7,7,82
69217,7,7,94
69218,7,7,87
69219,7,7,91
69220,7,7,[47 54]
69221,7,7,89
69222,7,7,[76 78]
69223,7,7,[39 48 52 58 65 67 73 74]
69224,7,7,67
69225,7,7,[66 69 70 73]
69226,7,7,61
69227,7,7,[86 90]
69228,7,7,90
69229,7,7,90
69230,7,7,[67 72 73]
69231,7,7,88
69232,7,7,91
69233,7,7,[74 77 79 86]
69234,7,7,[46 66 71 74 86 87 88]
69235,7,7,[40 45 53]
69236,7,7,[60 71]
69237,7,7,88
69238,7,7,71
69239,7,7,62
69240,7,7,[83 84]
69241,7,7,[83 85]
69242,7,7,[76 77]
69243,7,7,83
69244,7,7,[82 84]
69245,7,7,[65 73 75]
69246,7,7,91
69247,7,7,[87 89]
69248,7,7,[83 84]
69249,7,7,92
69250,7,7,92
69251,7,7,[67 79 87 89 90]
69252,7,7,86
69253,7,7,[78 85]
69254,7,7,83
69255,7,7,[63 69 70]
69256,7,7,[80 84]
69257,7,7,[81 84]
69258,7,7,91
69259,7,7,[82 86]
69260,7,7,80
69261,7,7,80
69262,7,7,54
69263,7,7,[39 43 51]
69264,7,7,78
69265,7,7,[48 50 52 54 55]
69266,7,7,90
69267,7,7,73
69268,7,7,74
69269,7,7,87
69270,7,7,86
69271,7,7,92
69272,7,7,[75 80 81]
69273,7,7,87
69274,7,7,86
69275,7,7,73
69276,7,7,[79 87]
69277,7,7,[33 45]
69278,7,7,73
69279,7,7,73
69280,7,7,79
69281,7,7,86
69282,7,7,93
69283,7,7,74
69284,7,8,45
69285,7,7,90
69286,7,7,89
69287,7,7,91
69288,7,7,91
69289,7,7,[71 74 77]
69290,7,7,58
69291,7,7,[70 71 87 89]
69292,7,7,[84 87]
69293,7,7,75
69294,7,7,[81 84]
69295,7,7,90
69296,7,7,83
69297,7,7,92
69298,7,7,[31 48 59 62 63 66 69 88]
69299,7,7,91
69300,7,7,54
69301,7,7,[60 62]
69302,7,7,91
69303,7,7,[60 69 75 81 82]
69304,7,7,82
69305,7,7,83
69306,7,7,[89 90]
69307,7,7,36
69308,7,7,[33 58 65 69]
69309,7,7,63
69310,7,7,84
69311,7,7,50
69312,7,7,91
69313,7,7,71
69314,7,7,88
69315,7,7,73
69316,7,7,82
69317,7,7,93
69318,7,7,[81 85]
69319,7,7,85
69320,7,7,[58 68]
69321,7,7,62
69322,7,7,91
69323,7,7,[88 90]
69324,7,7,76
69325,7,7,62
69326,7,7,[63 77]
69327,7,7,58
69328,7,7,[29 53 65 69 71 74 75 79 80 81 82 85]
69329,7,7,77
69330,7,7,90
69331,7,7,78
69332,7,7,89
69333,7,7,64
69334,7,7,93
69335,7,7,89
69336,7,7,62
69337,7,7,82
69338,7,7,70
69339,7,7,73
69340,7,7,60
69341,7,7,52
69342,7,7,90
69343,7,7,89
69344,7,7,88
69345,7,7,[44 54 56]
69346,7,7,[72 75]
69347,7,7,78
69348,7,7,[44 49]
69349,7,7,86
69350,7,7,81
69351,7,7,94
69352,7,7,94
69353,7,7,[78 83]
69354,7,7,86
69355,7,7,94
69356,7,7,61
69357,7,7,71
69358,7,7,[80 89]
69359,7,7,[60 63 70 75 79]
69360,7,7,83
69361,7,7,88
69362,7,7,90
69363,7,7,70
69364,7,7,[85 86]
69365,7,7,[60 63 64 69 72]
69366,7,7,89
69367,7,7,[75 78]
69368,7,7,[74 81]
69369,7,7,93
69370,7,7,50
69371,7,5,65
69372,7,20,42
69373,7,7,[62 72 79]
69374,7,7,[84 85 87 91]
69375,7,7,61
69376,7,7,73
69377,7,7,56
69378,7,7,[79 83 85]
69379,7,8,53
69380,7,7,38
69381,7,7,86
69382,7,7,78
69383,7,7,[62 77 83 87 88]
69384,7,7,[89 91]
69385,7,7,[83 89]
69386,7,7,61
69387,7,7,63
69388,7,7,[67 71 79 85 88]
69389,7,7,87
69390,7,7,45
69391,7,7,85
69392,7,7,60
69393,7,7,80
69394,7,7,95
69395,7,7,[30 50 59 77 82 87 88 89 90]
69396,7,7,[87 89]
69397,7,7,[83 85 88 90]
69398,7,7,[70 71]
69399,7,7,81
69400,7,7,87
69401,7,7,79
69402,7,7,[43 64]
69403,7,7,80
69404,7,7,83
69405,7,7,91
69406,7,7,75
69407,7,7,[90 91]
69408,7,7,91
69409,7,7,93
69410,7,7,[60 68 72 74 82]
69411,7,7,[83 84]
69412,7,7,81
69413,7,7,68
69414,7,7,91
69415,7,7,66
69416,7,7,61
69417,7,7,[33 73]
69418,7,7,91
69419,7,7,86
69420,7,7,65
69421,7,7,[90 92]
69422,7,7,91
69423,7,7,93
69424,7,7,84
69425,7,7,89
69426,7,7,71
69427,7,7,54
69428,7,7,[64 68 71 73 75]
69429,7,7,59
69430,7,7,87
69431,7,7,84
69432,7,7,[33 38 53 64 66 77 80 82 83 85 88]
69433,7,7,89
69434,7,7,[73 85]
69435,7,7,83
69436,7,7,[48 54 68]
69437,7,7,86
69438,7,7,[79 84]
69439,7,7,73
69440,7,7,84
69441,7,7,[77 79 80]
69442,7,5,38
69443,7,7,[67 70]
69444,7,7,90
69445,7,7,93
69446,7,7,[45 47 48 51 52 62 63]
69447,7,7,70
69448,7,7,[46 63 65]
69449,7,7,88
69450,7,7,69
69451,7,7,90
69452,7,8,[47 48 55 57]
69453,7,7,80
69454,7,7,83
69455,7,7,77
69456,7,7,75
69457,7,7,59
69458,7,7,75
69459,7,7,[20 30 31 36 37 55 71 73]
69460,7,7,95
69461,7,7,[74 76 77 79]
69462,7,7,67
69463,7,7,[79 82]
69464,7,7,85
69465,7,7,71
69466,7,7,88
69467,7,5,54
69468,7,7,73
69469,7,7,93
69470,7,7,85
69471,7,28,[33 44 66]
69472,7,7,[43 53]
69473,7,7,[61 62 73]
69474,7,7,89
69475,7,7,79
69476,7,7,54
69477,7,7,59
69478,7,7,[63 70 77]
69479,7,7,88
69480,7,7,73
69481,7,7,68
69482,7,7,[31 38]
69483,7,7,85
69484,7,7,57
69485,7,7,96
69486,7,7,90
69487,7,7,60
69488,7,7,[85 86 87]
69489,7,7,64
69490,7,7,[40 71]
69491,7,7,[78 79 81 84]
69492,7,7,68
69493,7,7,90
69494,7,7,[74 82 85 87]
69495,7,7,65
69496,7,7,[84 85]
69497,7,7,[76 87]
69498,7,7,70
69499,7,7,[69 74]
69500,7,7,84
69501,7,7,[54 58]
69502,7,7,86
69503,7,7,81
69504,7,7,[85 86]
69505,7,7,[83 84]
69506,7,7,51
69507,7,7,[53 60]
69508,7,7,[42 57 77]
69509,7,7,83
69510,7,7,86
69511,7,7,92
69512,7,7,[50 77]
69513,7,7,[82 84 85]
69514,7,7,[60 77 82 89]
69515,7,7,72
69516,7,7,[83 85]
69517,7,7,59
69518,7,7,73
69519,7,7,90
69520,7,7,[63 68 71]
69521,7,7,87
69522,7,7,94
69523,7,7,79
69524,7,7,83
69525,7,7,88
69526,7,7,[53 58]
69527,7,7,90
69528,7,7,57
69529,7,7,90
69530,7,7,[80 81 82]
69531,7,7,60
69532,7,7,93
69533,7,7,69
69534,7,7,[80 83]
69535,7,7,78
69536,7,7,[70 84]
69537,7,7,91
69538,7,7,89
69539,7,7,[82 84 88 89]
69540,7,7,78
69541,7,7,87
69542,7,7,[34 46 53]
69543,7,7,[56 57]
69544,7,7,[68 75 77]
69545,7,7,86
69546,7,7,[50 51]
69547,7,7,81
69548,7,7,72
69549,7,7,81
69550,7,7,95
69551,7,7,82
69552,7,7,89
69553,7,7,83
69554,7,7,71
69555,7,7,80
69556,7,7,86
69557,7,7,90
69558,7,7,[48 79 85 90 91]
69559,7,7,90
69560,7,7,82
69561,7,7,60
69562,7,[5 7],[43 48]
69563,7,7,71
69564,7,7,[37 44 45 56 64 77 79 86]
69565,7,7,91
69566,7,7,[48 62]
69567,7,7,92
69568,7,19,[40 46]
69569,7,7,77
69570,7,7,82
69571,7,7,72
69572,7,7,[62 78]
69573,7,7,91
69574,7,7,75
69575,7,7,93
69576,7,20,63
69577,7,7,[46 56 70 83]
69578,7,7,82
69579,7,5,[52 53]
69580,7,7,[26 37 54 56 59 61 63 65 71 74 75 81]
69581,7,7,[84 86]
69582,7,7,51
69583,7,8,[50 54 55]
69584,7,7,[40 42 62 67 79 81]
69585,7,7,78
69586,7,7,88
69587,7,7,77
69588,7,7,86
69589,7,7,92
69590,7,7,88
69591,7,7,91
69592,7,7,86
69593,7,7,[60 75]
69594,7,7,[82 87]
69595,7,7,86
69596,7,7,90
69597,7,7,[79 83]
69598,7,7,[68 74 79]
69599,7,7,74
69600,7,7,94
69601,7,7,82
69602,7,7,78
69603,7,7,86
69604,7,7,73
69605,7,7,86
69606,7,7,[32 40 42 64 73]
69607,7,7,90
69608,7,7,85
69609,7,8,47
69610,7,7,68
69611,7,7,[74 79]
69612,7,7,[88 92]
69613,7,7,[74 77]
69614,7,7,[92 93]
69615,7,7,74
69616,7,7,[81 83]
69617,7,7,79
69618,7,7,91
69619,7,7,89
69620,7,7,64
69621,7,7,78
69622,7,7,[81 87]
69623,7,7,71
69624,7,7,69
69625,7,7,[60 66 82]
69626,7,7,65
69627,7,7,83
69628,7,7,[75 77]
69629,7,7,79
69630,7,7,84
69631,7,7,[89 92 93]
69632,7,7,81
69633,7,7,[56 65]
69634,7,7,[60 73 80]
69635,7,7,89
69636,7,7,83
69637,7,7,89
69638,7,7,[20 25 26 57 61 63 68 72 73]
69639,7,7,87
69640,7,7,71
69641,7,7,[56 58 59]
69642,7,7,85
69643,7,7,74
69644,7,7,84
69645,7,7,85
69646,7,7,83
69647,7,7,91
69648,7,7,85
69649,7,7,88
69650,7,7,64
69651,7,7,76
69652,7,7,[80 83]
69653,7,7,80
69654,7,7,93
69655,7,7,81
69656,7,7,94
69657,7,7,91
69658,7,7,74
69659,7,7,32
69660,7,7,[52 72]
69661,7,7,49
69662,7,7,92
69663,7,7,[76 86 88]
69664,7,7,[51 57]
69665,7,7,[76 81 86]
69666,7,7,85
69667,7,7,[89 90]
69668,7,7,[83 84]
69669,7,7,[89 90]
69670,7,7,95
69671,7,7,90
69672,7,7,[71 75]
69673,7,8,43
69674,7,7,74
69675,7,7,[71 74]
69676,7,7,[85 88]
69677,7,7,80
69678,7,7,74
69679,7,7,79
69680,7,7,92
69681,7,19,36
69682,7,7,72
69683,7,7,90
69684,7,7,[49 51]
69685,7,7,[73 77]
69686,7,7,86
69687,7,7,85
69688,7,7,62
69689,7,7,76
69690,7,7,75
69691,7,7,45
69692,7,7,92
69693,7,7,84
69694,7,8,[63 64]
69695,7,7,71
69696,7,7,[86 87]
69697,7,7,[91 92]
69698,7,7,[79 84]
69699,7,7,46
69700,7,7,49
69701,7,7,[50 59]
69702,7,7,86
69703,7,7,89
69704,7,7,[34 74]
69705,7,7,88
69706,7,7,88
69707,7,7,59
69708,7,7,[64 70]
69709,7,7,[70 84 85 86]
69710,7,7,[67 70 77]
69711,7,7,[72 86]
69712,7,7,87
69713,7,7,[28 83]
69714,7,7,90
69715,7,7,[48 60 68]
69716,7,7,[66 69 71]
69717,7,7,89
69718,7,7,77
69719,7,7,[90 91]
69720,7,7,92
69721,7,7,94
69722,7,7,74
69723,7,7,90
69724,7,7,[43 44 58]
69725,7,7,90
69726,7,7,92
69727,7,7,85
69728,7,7,[87 92]
69729,7,7,57
69730,7,7,[86 88]
69731,7,7,87
69732,7,7,87
69733,7,7,[33 47 52 58 60 61 65]
69734,7,7,[89 92]
69735,7,7,79
69736,7,7,78
69737,7,7,[83 86]
69738,7,7,89
69739,7,7,65
69740,7,7,[63 65]
69741,7,7,[48 57]
69742,7,7,86
69743,7,7,92
69744,7,7,[71 76]
69745,7,7,82
69746,7,7,[35 47 54 71 75 76 78]
69747,7,7,80
69748,7,7,82
69749,7,7,[66 67 69]
69750,7,7,81
69751,7,7,84
69752,7,7,[85 90]
69753,7,7,48
69754,7,7,86
69755,7,7,66
69756,7,7,95
69757,7,5,[44 46 67]
69758,7,7,79
